From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
WP_043034132.1	A0A0U5HC41	unreviewed	A0A0U5HC41_STEMA	Probable septum site-determining protein MinC	minC BWP19_09215 FEO86_06315 FLFIOBJN_00256 HKK60_15830	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	281
WP_012481499.1	A0A0U5HCV7	unreviewed	A0A0U5HCV7_STEMA	Cytochrome bo(3) ubiquinol oxidase subunit 1 (EC 7.1.1.3) (Cytochrome o ubiquinol oxidase subunit 1) (Oxidase bo(3) subunit 1) (Ubiquinol oxidase polypeptide I) (Ubiquinol oxidase subunit 1)	cyoB cyoB_2 BN126310276 EGJ89_04775 FLFIOBJN_03875	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	658
WP_012479506.1	A0A0U5HDT7	unreviewed	A0A0U5HDT7_STEMA	Riboflavin biosynthesis protein [Includes: Riboflavin kinase (EC 2.7.1.26) (Flavokinase); FMN adenylyltransferase (EC 2.7.7.2) (FAD pyrophosphorylase) (FAD synthase)]	ribF BWP19_09355 FEO86_06455 FLFIOBJN_00228	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	315
WP_044569588.1	A0A0U5HF37	unreviewed	A0A0U5HF37_STEMA	Putative fluoroquinolone resistance protein	qnrB BN1263100101	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	215
WP_012479582.1	A0A0U5HI05	unreviewed	A0A0U5HI05_STEMA	Alkaline phosphatase family protein (EC 3.6.1.9)	FLFIOBJN_01408	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	416
WP_012479950.1	A0A0U5HK62	unreviewed	A0A0U5HK62_STEMA	GTPase Der (GTP-binding protein EngA)	der B9Y57_08405 BWP19_21300 FLFIOBJN_02666 HKK60_12530	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	465
WP_012480642.1	A0A0U5HL74	unreviewed	A0A0U5HL74_STEMA	Type IV secretion system protein	virB11 BWP19_19630 FLFIOBJN_02864 HKK60_08560	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	347
WP_012480412.1	A0A0U5HLY9	unreviewed	A0A0U5HLY9_STEMA	DNA-binding response regulator	BWP19_05175 FLFIOBJN_03194	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	232
WP_012480644.1	A0A0U5HPA7	unreviewed	A0A0U5HPA7_STEMA	TrbG/VirB9 family P-type conjugative transfer protein (Type IV secretion system protein PtlF) (Type IV secretion system protein VirB9)	ptlF BWP19_19640 FLFIOBJN_02866 HKK60_08550	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	259
WP_012480799.1	A0A0U5HS46	unreviewed	A0A0U5HS46_STEMA	Cyclopropane-fatty-acyl-phospholipid synthase (EC 2.1.1.79)	BWP19_01430 FLFIOBJN_01040	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	371
WP_012480950.1	A0A0U5HV83	unreviewed	A0A0U5HV83_STEMA	Heat-shock protein Hsp70	BWP19_13400 FLFIOBJN_03567	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	453
WP_012480943.1	A0A0U5HWV7	unreviewed	A0A0U5HWV7_STEMA	Electron transport complex protein RnfB (Ferredoxin) (Rnf electron transport complex subunit RnfB)	rnfB BWP19_23385 FEO86_16070 FLFIOBJN_04408 HKK60_06355	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	137
WP_012481114.1	A0A0U5HXF3	unreviewed	A0A0U5HXF3_STEMA	FAA hydrolase family protein (Fumarylacetoacetate hydrolase) (Fumarylacetoacetate hydrolase family protein)	BWP19_05875 FLFIOBJN_04061 HKK60_04790	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	238
WP_012481181.1	A0A0U5HYD0	unreviewed	A0A0U5HYD0_STEMA	Phosphatase PAP2 family protein	BWP19_19315 FEO86_17920 FLFIOBJN_03306	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	665
WP_044570698.1	A0A0U5HZ77	unreviewed	A0A0U5HZ77_STEMA	Putative transmembrane protein	BN1263260016 FLFIOBJN_01235	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	96
WP_012481491.1	A0A0U5I102	unreviewed	A0A0U5I102_STEMA	Exopolysaccharide biosynthesis protein	BWP19_18420 FEO86_20360 FLFIOBJN_03884	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	216
WP_012480941.1	A0A0U5I4Q4	unreviewed	A0A0U5I4Q4_STEMA	DUF2147 domain-containing protein	BN126340167 FLFIOBJN_04404	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	147
WP_012480643.1	A0A0U5IG04	unreviewed	A0A0U5IG04_STEMA	Secretion protein	BWP19_19635 FLFIOBJN_02865 HKK60_08555	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	417
WP_024958760.1	A0A0X3QSZ8	unreviewed	A0A0X3QSZ8_STEMA	Glyoxalase/bleomycin resistance/extradiol dioxygenase family protein	BWP19_07440	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	136
WP_019337814.1	A0A0X3QU44	unreviewed	A0A0X3QU44_STEMA	Molybdopterin converting factor (Molybdopterin synthase sulfur carrier subunit)	BWP19_04770 FEO86_12790 FLFIOBJN_03602	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	86
WP_012479434.1	A0A0X3QU64	unreviewed	A0A0X3QU64_STEMA	Uncharacterized protein	A7X75_01415 FEO86_06250 FLFIOBJN_00270	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	144
WP_012480497.1	A0A0X3QUE4	unreviewed	A0A0X3QUE4_STEMA	DNA-binding response regulator	BWP19_18600 FLFIOBJN_03953	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	224
WP_033835561.1	A0A0X3QV03	unreviewed	A0A0X3QV03_STEMA	TonB-dependent receptor	FEO86_05760 FLFIOBJN_00358 HKK60_16330	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	768
WP_012479365.1	A0A0X3QV04	unreviewed	A0A0X3QV04_STEMA	Benzene 1,2-dioxygenase (Non-heme iron oxygenase ferredoxin subunit)	A7X75_20135 A7X83_10265 FLFIOBJN_00356	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	110
WP_043033789.1	A0A0X3QW38	unreviewed	A0A0X3QW38_STEMA	Type IV pili twitching motility protein PilT	A7X75_03860 A7X83_03815	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	364
WP_024958257.1	A0A0X3QW52	unreviewed	A0A0X3QW52_STEMA	Uncharacterized protein	BWP19_13520 FEO86_16235 FLFIOBJN_03543	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	89
WP_012481581.1	A0A0X3QX67	unreviewed	A0A0X3QX67_STEMA	NAD(P)/FAD-dependent oxidoreductase (Thioredoxin reductase)	A7X75_03250 FLFIOBJN_00450	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	301
WP_012481443.1	A0A0X3QXZ2	unreviewed	A0A0X3QXZ2_STEMA	GNAT family N-acetyltransferase (N-acetyltransferase)	BWP19_15320 FEO86_20015 FLFIOBJN_03043	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	160
WP_012481248.1	A0A0X3QYD5	unreviewed	A0A0X3QYD5_STEMA	Nodulin 21 (VIT family protein)	BWP19_17230 FLFIOBJN_02718	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	234
WP_012481467.1	A0A0X3QYG6	unreviewed	A0A0X3QYG6_STEMA	Outer membrane lipoprotein Blc	FLFIOBJN_04200 HKK60_19540	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	164
WP_012481554.1	A0A0X3QZ55	unreviewed	A0A0X3QZ55_STEMA	Glutathionylspermidine synthase family protein	BWP19_00320 FLFIOBJN_00406	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	392
WP_024958102.1	A0A0X3QZU4	unreviewed	A0A0X3QZU4_STEMA	Uncharacterized protein	BWP19_14285 FLFIOBJN_02007	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	131
WP_012481409.1	A0A0X3R0Z6	unreviewed	A0A0X3R0Z6_STEMA	Ribosomal protein L11 methyltransferase (L11 Mtase) (EC 2.1.1.-)	prmA BWP19_09625 FEO86_19660 HKK60_19025	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	306
WP_024958800.1	A0A0X3R1N0	unreviewed	A0A0X3R1N0_STEMA	Protein sanA-like protein (YdcF family protein)	BWP19_16805 HKK60_19965	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	214
WP_032965961.1	A0A0X3R415	unreviewed	A0A0X3R415_STEMA	Small ribosomal subunit biogenesis GTPase RsgA (EC 3.6.1.-)	rsgA EKL94_14200 FEO86_18275	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	369
WP_024956690.1	A0A0X3R442	unreviewed	A0A0X3R442_STEMA	Uncharacterized protein	B9Y57_13685 BWP19_14125 C6Y55_14085 FLFIOBJN_04210 I5V54_00960	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	73
WP_032963317.1	A0A0X3R4Q1	unreviewed	A0A0X3R4Q1_STEMA	BolA family transcriptional regulator	BWP19_01555 FEO86_14830 HKK60_07640	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	83
WP_012480808.1	A0A0X3R4T7	unreviewed	A0A0X3R4T7_STEMA	LacI family transcriptional regulator	A7X83_07630 BWP19_01550 FEO86_14825 HKK60_07645	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	345
WP_012481195.1	A0A0X3R572	unreviewed	A0A0X3R572_STEMA	Phosphomethylpyrimidine synthase (EC 4.1.99.17) (Hydroxymethylpyrimidine phosphate synthase) (HMP-P synthase) (HMP-phosphate synthase) (HMPP synthase) (Thiamine biosynthesis protein ThiC)	thiC BWP19_19190 FLFIOBJN_03332	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	614
WP_012481180.1	A0A0X3R5D0	unreviewed	A0A0X3R5D0_STEMA	Serine/threonine protein kinase	BWP19_19320 FLFIOBJN_03305	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	220
WP_033835631.1	A0A0X3R5K4	unreviewed	A0A0X3R5K4_STEMA	Serine/threonine dehydratase (Threonine dehydratase (EC 4.3.1.19))	BWP19_16845 HKK60_17455	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	363
WP_012480588.1	A0A0X3R7L9	unreviewed	A0A0X3R7L9_STEMA	DsbA family protein	BWP19_23135 FEO86_13490	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	216
WP_012481254.1	A0A0X3R9A1	unreviewed	A0A0X3R9A1_STEMA	EamA family transporter	FEO86_18485 HKK60_17845	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	289
WP_012480915.1	A0A0X3RA05	unreviewed	A0A0X3RA05_STEMA	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	BWP19_04710 FEO86_15860 FLFIOBJN_01880	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	160
WP_012481291.1	A0A109JTU3	unreviewed	A0A109JTU3_STEMA	Lytic murein transglycosylase B	mltB BWP19_11595 FEO86_18710	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	381
WP_024958440.1	A0A120FHU1	unreviewed	A0A120FHU1_STEMA	Uncharacterized protein	BWP19_01865 FEO86_15055	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	187
WP_021204599.1	A0A149PM80	unreviewed	A0A149PM80_9GAMM	DNA repair photolyase	AB839_20420	Stenotrophomonas sp. DDT-1	363
WP_012480217.1	A0A149QFL2	unreviewed	A0A149QFL2_9GAMM	Copper oxidase	AB839_11810	Stenotrophomonas sp. DDT-1	622
WP_019184727.1	A0A149QFL9	unreviewed	A0A149QFL9_9GAMM	Copper amine oxidase	AB839_11790	Stenotrophomonas sp. DDT-1	121
WP_012480213.1	A0A149QFW9	unreviewed	A0A149QFW9_9GAMM	Ferredoxin	AB839_11785	Stenotrophomonas sp. DDT-1	116
WP_012479369.1	A0A149QHQ0	unreviewed	A0A149QHQ0_9GAMM	SET domain protein	AB839_09880	Stenotrophomonas sp. DDT-1	155
WP_012480688.1	A0A149QIY2	unreviewed	A0A149QIY2_9GAMM	TraG-D_C domain-containing protein	AB839_07745	Stenotrophomonas sp. DDT-1	993
WP_044570520.1	A0A149QIY8	unreviewed	A0A149QIY8_9GAMM	Uncharacterized protein	AB839_07805	Stenotrophomonas sp. DDT-1	146
WP_012480692.1	A0A149QIZ2	unreviewed	A0A149QIZ2_9GAMM	Uncharacterized protein	AB839_07765	Stenotrophomonas sp. DDT-1	133
WP_012480686.1	A0A149QJ01	unreviewed	A0A149QJ01_9GAMM	Membrane protein	AB839_07735	Stenotrophomonas sp. DDT-1	67
WP_012480682.1	A0A149QJ06	unreviewed	A0A149QJ06_9GAMM	HIRAN domain-containing protein	AB839_07715	Stenotrophomonas sp. DDT-1	240
WP_012480680.1	A0A149QJ64	unreviewed	A0A149QJ64_9GAMM	GIY-YIG domain-containing protein	AB839_07705	Stenotrophomonas sp. DDT-1	151
WP_012480691.1	A0A149QJ70	unreviewed	A0A149QJ70_9GAMM	Uncharacterized protein	AB839_07760	Stenotrophomonas sp. DDT-1	211
WP_012480712.1	A0A149QJA1	unreviewed	A0A149QJA1_9GAMM	Uncharacterized protein	AB839_08185	Stenotrophomonas sp. DDT-1	117
WP_024958226.1	A0A149QKH2	unreviewed	A0A149QKH2_9GAMM	Flagellar motor switch protein FliG	AB839_06310	Stenotrophomonas sp. DDT-1	328
WP_019184735.1	A0A149QM24	unreviewed	A0A149QM24_9GAMM	Uncharacterized protein	AB839_02910	Stenotrophomonas sp. DDT-1	91
WP_012480227.1	A0A149QM47	unreviewed	A0A149QM47_9GAMM	Cation transporter	AB839_02925	Stenotrophomonas sp. DDT-1	425
WP_012479607.1	A0A1A6Y4C5	unreviewed	A0A1A6Y4C5_STEMA	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ (EC 4.2.1.59) ((3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase) ((3R)-hydroxymyristoyl-ACP dehydrase) (Beta-hydroxyacyl-ACP dehydratase)	fabZ A7X75_12405 A7X83_10545 A9K58_02810 FLFIOBJN_03084	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	152
WP_012479633.1	A0A1A6Y4X2	unreviewed	A0A1A6Y4X2_STEMA	UPF0276 protein A7X82_07050	A7X82_07050 CEK00_14875 FLFIOBJN_03774	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	291
WP_019184727.1	A0A1D8Y5C4	unreviewed	A0A1D8Y5C4_9GAMM	Copper amine oxidase	BIZ42_00090	Stenotrophomonas sp. LM091	121
WP_024956273.1	A0A1S2BJ42	unreviewed	A0A1S2BJ42_STEMA	ATP-binding protein	BWP19_21030 FLFIOBJN_01422	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	386
WP_012480592.1	A0A1V3CWU0	unreviewed	A0A1V3CWU0_STEMA	RNA polymerase sigma factor (RNA polymerase subunit sigma) (Sigma-70 family RNA polymerase sigma factor)	BWP19_23080 FEO86_13545 FLFIOBJN_02060	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	169
WP_012480587.1	A0A1V3CWV3	unreviewed	A0A1V3CWV3_STEMA	LysR family transcriptional regulator	BWP19_23140 HKK60_08985	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	301
WP_024958803.1	A0A1V3CWY3	unreviewed	A0A1V3CWY3_STEMA	RNA pseudouridine synthase	BWP19_22860	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	204
WP_012480066.1	A0A1V3CXE9	unreviewed	A0A1V3CXE9_STEMA	Flavodoxin family protein (NADPH:quinone reductase)	BWP19_22145 FLFIOBJN_02506	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	193
WP_012480067.1	A0A1V3CXG3	unreviewed	A0A1V3CXG3_STEMA	MerR family DNA-binding transcriptional regulator (MerR family transcriptional regulator)	BWP19_22140 FEO86_10395 FLFIOBJN_02507 HKK60_11800	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	131
WP_012480063.1	A0A1V3CXG6	unreviewed	A0A1V3CXG6_STEMA	Hydroxymethylglutaryl-CoA lyase	BWP19_22180 FLFIOBJN_02499 HKK60_11840	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	298
WP_012479978.1	A0A1V3CXW1	unreviewed	A0A1V3CXW1_STEMA	BLUF domain-containing protein (F420H(2):quinone oxidoreductase)	BWP19_21930 FEO86_09790	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	144
WP_012479591.1	A0A1V3CY12	unreviewed	A0A1V3CY12_STEMA	Sensor domain-containing diguanylate cyclase (EC 2.7.7.65)	BWP19_21035 FLFIOBJN_01421	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	356
WP_012479596.1	A0A1V3CYC7	unreviewed	A0A1V3CYC7_STEMA	Serine hydrolase	BWP19_21010 FEO86_07360	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	519
WP_012480001.1	A0A1V3CYH5	unreviewed	A0A1V3CYH5_STEMA	Aminoglycoside phosphotransferase family protein (Spectinomycin phosphotransferase)	BWP19_20220 FLFIOBJN_02568	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	346
WP_012480000.1	A0A1V3CYH8	unreviewed	A0A1V3CYH8_STEMA	DoxX family protein	BWP19_20235 FLFIOBJN_02565	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	141
WP_012480765.1	A0A1V3CYJ3	unreviewed	A0A1V3CYJ3_STEMA	Kynurenine 3-monooxygenase (EC 1.14.13.9) (Kynurenine 3-hydroxylase)	kmo BWP19_20630 FLFIOBJN_01749	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	455
WP_024958686.1	A0A1V3CYL4	unreviewed	A0A1V3CYL4_STEMA	MFS transporter	BWP19_20010 FLFIOBJN_03975	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	595
WP_024956386.1	A0A1V3CYM9	unreviewed	A0A1V3CYM9_STEMA	Bifunctional chorismate mutase/prephenate dehydratase (EC 4.2.1.51) (EC 5.4.99.5) (Chorismate mutase-prephenate dehydratase) (p-protein)	pheA BWP19_19810 FEO86_14105 FLFIOBJN_01690 HKK60_08380	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	401
WP_012481171.1	A0A1V3CZ13	unreviewed	A0A1V3CZ13_STEMA	Rubredoxin	BWP19_19375	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	63
WP_076738546.1	A0A1V3CZ15	unreviewed	A0A1V3CZ15_STEMA	Addiction module toxin, HicA family (Type II toxin-antitoxin system HicA family toxin)	BWP19_19775 HKK60_08345	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	58
WP_012480636.1	A0A1V3CZ43	unreviewed	A0A1V3CZ43_STEMA	Type VI secretion protein	BWP19_19600 FLFIOBJN_02858	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	385
WP_012481120.1	A0A1V3CZ67	unreviewed	A0A1V3CZ67_STEMA	MexH family multidrug efflux RND transporter periplasmic adaptor subunit	BWP19_18990 FLFIOBJN_04054	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	368
WP_012480629.1	A0A1V3CZ70	unreviewed	A0A1V3CZ70_STEMA	Uncharacterized protein	BWP19_19560 FEO86_13835 HKK60_08635	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	217
WP_024958589.1	A0A1V3CZC0	unreviewed	A0A1V3CZC0_STEMA	Transposase	BWP19_18550 FLFIOBJN_03370	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	148
WP_024957346.1	A0A1V3CZP3	unreviewed	A0A1V3CZP3_STEMA	Glycosyl transferase family 2 (Glycosyltransferase family 2 protein)	BWP19_18185 FLFIOBJN_01527	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	278
WP_024957990.1	A0A1V3CZU7	unreviewed	A0A1V3CZU7_STEMA	GntR family transcriptional regulator (PLP-dependent aminotransferase family protein)	BWP19_18490 FLFIOBJN_03870	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	504
WP_012480650.1	A0A1V3D021	unreviewed	A0A1V3D021_STEMA	Uncharacterized protein	BWP19_19690 FLFIOBJN_02876 HKK60_08500	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	214
WP_012479529.1	A0A1V3D025	unreviewed	A0A1V3D025_STEMA	2-nitropropane dioxygenase	BWP19_17545	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	358
WP_012481237.1	A0A1V3D056	unreviewed	A0A1V3D056_STEMA	EmrB/QacA family drug resistance transporter (MFS transporter)	BWP19_17140 FLFIOBJN_02736	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	509
WP_012480031.1	A0A1V3D064	unreviewed	A0A1V3D064_STEMA	Histidinol dehydrogenase (HDH) (EC 1.1.1.23)	hisD BWP19_17810 FLFIOBJN_02605	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	431
WP_012481209.1	A0A1V3D0B4	unreviewed	A0A1V3D0B4_STEMA	O-antigen ligase family protein	BWP19_16935 FLFIOBJN_03728	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	443
WP_032963270.1	A0A1V3D0C1	unreviewed	A0A1V3D0C1_STEMA	DNA-binding response regulator	BWP19_17605	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	238
WP_024956057.1	A0A1V3D0P1	unreviewed	A0A1V3D0P1_STEMA	TetR family transcriptional regulator (TetR/AcrR family transcriptional regulator)	BWP19_17210 FLFIOBJN_02722	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	220
WP_012481048.1	A0A1V3D0R1	unreviewed	A0A1V3D0R1_STEMA	ATP-dependent DNA helicase (Helicase)	BWP19_17005 FLFIOBJN_04410	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	682
WP_012480224.1	A0A1V3D0Z4	unreviewed	A0A1V3D0Z4_STEMA	DNA helicase (EC 3.6.4.12)	BWP19_16300 FEO94_11165 FLFIOBJN_03248	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	365
WP_012481435.1	A0A1V3D118	unreviewed	A0A1V3D118_STEMA	CRP-like protein Clp (Catabolite activation-like protein)	crp A7X75_07140 A7X83_13645 B9Y57_01485 BWP19_15275 FEO86_19965 HKK60_19325	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	229
WP_012481439.1	A0A1V3D125	unreviewed	A0A1V3D125_STEMA	Aminodeoxychorismate/anthranilate synthase component II (Anthranilate synthase component 2) (Glutamine amidotransferase) (Type 1 glutamine amidotransferase)	A7X83_13670 BWP19_15300 FEO86_19990 FLFIOBJN_03047 HKK60_19350	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	195
WP_024956077.1	A0A1V3D138	unreviewed	A0A1V3D138_STEMA	YitT family protein	B9Y64_02770 BWP19_16775 E5C33_04750 EKL94_07390	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	235
WP_012480340.1	A0A1V3D164	unreviewed	A0A1V3D164_STEMA	GDSL family lipase (Lipase)	BWP19_15740 FLFIOBJN_00860	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	395
WP_012480228.1	A0A1V3D1A0	unreviewed	A0A1V3D1A0_STEMA	Uncharacterized protein	B9Y57_11020 B9Y64_19155 B9Y76_10415 BWP19_16275 C6Y55_11420 C7E14_01160 FEO94_11190	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	118
WP_012480609.1	A0A1V3D1A8	unreviewed	A0A1V3D1A8_STEMA	Uncharacterized protein	BWP19_15135 FLFIOBJN_04306	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	100
WP_012481040.1	A0A1V3D1F4	unreviewed	A0A1V3D1F4_STEMA	Nucleoside triphosphate pyrophosphohydrolase (EC 3.6.1.9)	BWP19_14840 FLFIOBJN_01309	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	279
WP_012481022.1	A0A1V3D1I0	unreviewed	A0A1V3D1I0_STEMA	Alpha/beta hydrolase	BWP19_14990 FLFIOBJN_01278	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	331
WP_012480928.1	A0A1V3D1J3	unreviewed	A0A1V3D1J3_STEMA	Amino acid permease (Arginine-ornithine antiporter)	BWP19_14630 FLFIOBJN_03624	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	473
WP_012481453.1	A0A1V3D1L1	unreviewed	A0A1V3D1L1_STEMA	Homogentisate 1,2-dioxygenase (HGDO) (EC 1.13.11.5) (Homogentisate oxygenase) (Homogentisic acid oxidase) (Homogentisicase)	hmgA BWP19_15390 FLFIOBJN_03029	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	432
